t_ms,phase_us,seq,spin_ns,gap_ewma_ns,wake_ewma_ns,burn_ewma_ns,blocked
36.836,2,680,5737,51525,2698,6435,1
36.891,2,681,5916,51547,2687,6415,1
36.947,2,682,6101,51577,2677,6402,1
37.002,2,683,6292,51598,2667,6395,1
37.057,2,684,6489,51628,2655,6394,1
37.113,2,685,6692,51647,2639,6399,1
37.168,2,686,6901,51664,2624,6410,1
37.224,2,687,7116,51698,2619,6427,1
37.280,2,688,7339,51742,2616,6450,1
37.336,2,689,7095,51774,2609,6480,1
37.392,2,690,6859,51321,2614,6502,1
37.448,2,691,6631,51354,2604,6515,1
37.503,2,692,6411,51391,2601,6521,1
37.560,2,693,6199,51451,2598,6521,1
37.615,2,694,5993,51471,2593,6515,1
37.671,2,695,5793,51508,2594,6502,1
37.727,2,696,5601,51530,2606,6483,1
37.783,2,697,5415,51552,2603,6459,1
37.837,2,698,5584,51514,2616,6430,1
37.892,2,699,5759,51524,2627,6406,1
37.948,2,700,5938,51562,2630,6387,1
38.004,2,701,6123,51607,2621,6376,1
38.060,2,702,6314,51642,2615,6370,1
38.117,2,703,6511,51687,2622,6371,1
38.173,2,704,6714,51719,2617,6377,1
38.229,2,705,6923,51747,2609,6389,1
38.284,2,706,7140,51751,2596,6408,1
38.339,2,707,7363,51762,2584,6433,1
38.403,2,708,7594,51771,2862,6464,1
38.449,2,709,7342,51489,2852,6501,1
38.504,2,710,7098,51392,2835,6530,1
38.559,2,711,6862,51409,2816,6551,1
38.614,2,712,6634,51440,2804,6563,1
38.669,2,713,6414,51451,2790,6568,1
38.724,2,714,6202,51465,2771,6565,1
38.779,2,715,5996,51484,2754,6557,1
38.839,2,716,5796,51523,2869,6541,1
38.891,2,717,5604,51439,2855,6520,1
38.946,2,718,5418,51454,2838,6495,1
39.001,2,719,5238,51471,2818,6464,1
39.056,2,720,5401,51487,2800,6427,1
39.111,2,721,5570,51502,2784,6397,1
39.166,2,722,5745,51513,2769,6374,1
39.221,2,723,5924,51527,2754,6357,1
39.275,2,724,6109,51540,2735,6345,1
39.330,2,725,6300,51556,2718,6340,1
39.385,2,726,6497,51568,2704,6342,1
39.440,2,727,6700,51587,2689,6350,1
39.495,2,728,6909,51600,2674,6362,1
39.550,2,729,7124,51615,2658,6382,1
39.605,2,730,7347,51626,2647,6408,1
39.661,2,731,7576,51650,2646,6439,1
39.716,2,732,7324,51649,2638,6476,1
39.771,2,733,7080,51656,2623,6506,1
39.826,2,734,6844,51672,2607,6527,1
39.834,2,735,6616,50277,2539,6539,1
39.891,2,736,6396,50384,2543,6543,1
39.946,2,737,6182,50426,2532,6540,1
40.001,2,738,5976,50477,2524,6530,1
40.055,2,739,5778,50523,2513,6516,1
40.110,2,740,5586,50570,2501,6496,1
40.165,2,741,5400,50614,2492,6471,1
40.220,2,742,5220,50663,2486,6440,1
40.275,2,743,5046,50705,2476,6405,1
40.330,2,744,4878,50745,2467,6364,1
40.385,2,745,5031,50787,2459,6321,1
40.440,2,746,5188,50823,2454,6283,1
40.495,2,747,5351,50860,2448,6252,1
40.550,2,748,5518,50892,2443,6227,1
40.605,2,749,5691,50926,2436,6206,1
40.660,2,750,5868,50958,2428,6192,1
40.715,2,751,6051,51002,2428,6185,1
40.770,2,752,6240,51034,2422,6183,1
40.825,2,753,6435,51066,2415,6188,1
40.832,2,754,6422,49646,2415,6171,0
40.889,2,755,6623,49771,2415,6180,1
40.943,2,756,6830,49834,2408,6197,1
40.998,2,757,7043,49903,2402,6218,1
41.053,2,758,7264,49968,2400,6246,1
41.108,2,759,7022,50027,2400,6281,1
41.163,2,760,6788,50085,2397,6306,1
41.218,2,761,6564,50144,2394,6324,1
41.273,2,762,6346,50202,2387,6334,1
41.328,2,763,6136,50265,2383,6337,1
41.383,2,764,5932,50322,2377,6334,1
41.438,2,765,5734,50379,2370,6325,1
41.493,2,766,5544,50435,2370,6309,1
41.548,2,767,5717,50487,2362,6289,1
41.603,2,768,5896,50536,2356,6273,1
41.658,2,769,6081,50582,2354,6263,1
41.713,2,770,6272,50626,2352,6259,1
41.769,2,771,6469,50680,2356,6262,1
41.824,2,772,6672,50720,2351,6271,1
41.835,2,773,6450,49365,2383,6286,1
41.889,2,774,6236,49428,2382,6293,1
41.944,2,775,6030,49506,2376,6295,1
41.999,2,776,5830,49585,2374,6288,1
42.054,2,777,5638,49660,2371,6277,1
42.109,2,778,5452,49733,2364,6260,1
42.164,2,779,5272,49803,2358,6237,1
42.219,2,780,5437,49870,2357,6209,1
42.274,2,781,5606,49941,2352,6187,1
42.329,2,782,5781,50006,2349,6172,1
42.384,2,783,5962,50068,2344,6162,1
42.439,2,784,6149,50131,2338,6158,1
42.494,2,785,6342,50193,2334,6161,1
42.549,2,786,6541,50252,2331,6168,1
42.604,2,787,6746,50309,2327,6183,1
42.659,2,788,6957,50361,2323,6203,1
42.714,2,789,7174,50415,2322,6229,1
42.769,2,790,7399,50464,2318,6260,1
42.824,2,791,7630,50523,2323,6298,1
42.832,2,792,7140,49151,2323,6308,0
42.888,2,793,6902,49289,2320,6339,1
42.943,2,794,6672,49375,2318,6359,1
42.998,2,795,6450,49457,2313,6372,1
43.053,2,796,6236,49536,2309,6377,1
43.108,2,797,6030,49615,2308,6374,1
43.164,2,798,5830,49694,2318,6365,1
43.219,2,799,5638,49773,2320,6351,1
43.276,2,800,5452,49890,2329,6331,1
43.331,2,801,5272,49968,2325,6309,1
43.386,2,802,5098,50030,2322,6280,1
43.441,2,803,5257,50094,2318,6245,1
43.496,2,804,5422,49956,2320,6217,1
43.551,2,805,5591,50012,2317,6195,1
43.606,2,806,5766,50072,2314,6178,1
43.661,2,807,5947,50131,2309,6167,1
43.716,2,808,6132,50193,2306,6161,1
43.771,2,809,6323,50249,2302,6163,1
43.826,2,810,6520,50306,2300,6171,1
43.836,2,811,6302,48959,2316,6184,1
43.892,2,812,6092,49054,2328,6191,1
43.946,2,813,5890,49140,2322,6190,1
44.002,2,814,5696,49233,2321,6182,1
44.056,2,815,5508,49317,2319,6169,1
44.111,2,816,5681,49400,2313,6151,1
44.166,2,817,5858,49481,2310,6138,1
44.221,2,818,6041,49561,2308,6131,1
44.276,2,819,6230,49640,2306,6131,1
44.331,2,820,6425,49714,2305,6137,1
44.386,2,821,6626,49785,2301,6147,1
44.441,2,822,6833,49857,2298,6164,1
44.496,2,823,7046,49927,2295,6187,1
44.551,2,824,7267,49993,2294,6216,1
44.606,2,825,7494,50055,2291,6251,1
44.661,2,826,7246,50126,2290,6292,1
44.716,2,827,7006,50186,2288,6325,1
44.771,2,828,6774,50241,2286,6348,1
44.826,2,829,6548,50295,2284,6363,1
44.832,2,830,6126,48883,2284,6324,0
44.889,2,831,5922,49037,2291,6319,1
44.944,2,832,5726,49126,2298,6309,1
44.999,2,833,5536,49215,2296,6293,1
45.054,2,834,5352,49302,2296,6273,1
45.109,2,835,5174,49384,2292,6247,1
45.163,2,836,5002,49466,2290,6215,1
45.218,2,837,5159,49548,2287,6180,1
45.273,2,838,5320,49625,2285,6151,1
45.328,2,839,5487,49706,2283,6127,1
45.383,2,840,5658,49770,2280,6108,1
45.438,2,841,5835,49843,2277,6097,1
45.493,2,842,6018,49913,2273,6091,1
45.548,2,843,6207,49981,2273,6092,1
45.603,2,844,6400,50042,2270,6099,1
45.658,2,845,6601,50102,2265,6111,1
45.713,2,846,6808,50166,2262,6129,1
45.768,2,847,7021,50230,2262,6153,1
45.823,2,848,7240,50283,2259,6182,1
45.834,2,849,7000,48966,2258,6219,1
45.889,2,850,6768,49063,2257,6246,1
45.944,2,851,6542,49162,2263,6266,1
45.999,2,852,6326,49251,2261,6276,1
46.054,2,853,6116,49338,2261,6280,1
46.109,2,854,5912,49421,2259,6278,1
46.164,2,855,5716,49502,2256,6269,1
46.219,2,856,5526,49579,2254,6254,1
46.274,2,857,5342,49656,2253,6233,1
46.329,2,858,5509,49730,2252,6208,1
46.384,2,859,5682,49801,2252,6189,1
46.439,2,860,5859,49869,2251,6176,1
46.494,2,861,6042,49935,2253,6168,1
46.549,2,862,6231,50001,2253,6166,1
46.604,2,863,6426,50062,2253,6171,1
46.659,2,864,6627,50126,2254,6182,1
46.714,2,865,6834,50190,2252,6198,1
46.769,2,866,7047,50248,2250,6220,1
46.824,2,867,7268,50306,2249,6249,1
46.831,2,868,6800,48960,2249,6280,0
46.888,2,869,6574,49109,2250,6299,1
46.943,2,870,6356,49203,2247,6311,1
46.999,2,871,6146,49301,2256,6315,1
47.053,2,872,5942,49383,2254,6313,1
47.108,2,873,5744,49462,2254,6303,1
47.163,2,874,5552,49542,2252,6289,1
47.218,2,875,5368,49622,2250,6267,1
47.273,2,876,5190,49695,2252,6241,1
47.328,2,877,5353,49763,2250,6211,1
47.383,2,878,5520,49839,2247,6186,1
47.438,2,879,5693,49910,2246,6168,1
47.493,2,880,5870,49975,2246,6156,1
47.548,2,881,6053,50040,2245,6149,1
47.603,2,882,6242,50100,2243,6150,1
47.658,2,883,6437,50166,2245,6156,1
47.713,2,884,6638,50221,2244,6167,1
47.768,2,885,6845,50280,2243,6184,1
47.823,2,886,7058,50333,2241,6206,1
47.835,2,887,6824,49037,2247,6236,1
47.890,2,888,6598,49128,2247,6257,1
47.945,2,889,6380,49217,2243,6269,1
48.000,2,890,6168,49306,2241,6274,1
48.055,2,891,5964,49396,2247,6273,1
48.110,2,892,5766,49478,2248,6266,1
48.165,2,893,5576,49558,2246,6252,1
48.221,2,894,5392,49640,2248,6233,1
48.275,2,895,5561,49711,2249,6210,1
48.330,2,896,5734,49781,2249,6193,1
48.385,2,897,5913,49849,2247,6182,1
48.440,2,898,6098,49915,2244,6177,1
48.495,2,899,6289,49982,2245,6178,1
48.550,2,900,6486,50044,2243,6183,1
48.605,2,901,6689,50101,2243,6194,1
48.660,2,902,6898,50160,2245,6212,1
48.715,2,903,7113,50219,2243,6235,1
48.770,2,904,7336,50276,2241,6266,1
48.825,2,905,7092,50330,2244,6302,1
48.832,2,906,6636,48953,2244,6300,0
48.889,2,907,6416,49104,2254,6313,1
48.944,2,908,6204,49187,2254,6320,1
48.999,2,909,5998,49277,2253,6319,1
49.054,2,910,5798,49362,2252,6311,1
49.109,2,911,5606,49454,2257,6296,1
49.164,2,912,5420,49532,2256,6276,1
49.219,2,913,5240,49613,2256,6252,1
49.274,2,914,5066,49693,2255,6224,1
49.329,2,915,5225,49766,2252,6191,1
49.384,2,916,5388,49834,2253,6164,1
49.439,2,917,5557,49903,2251,6142,1
49.494,2,918,5730,49867,2253,6127,1
49.549,2,919,5909,49935,2257,6117,1
49.604,2,920,6094,50000,2257,6112,1
49.659,2,921,6285,50064,2258,6113,1
49.714,2,922,6482,50125,2258,6121,1
49.769,2,923,6685,50187,2258,6134,1
49.824,2,924,6894,50244,2255,6154,1
49.832,2,925,6664,48904,2190,6180,1
49.888,2,926,6444,49056,2193,6199,1
49.943,2,927,6230,49148,2192,6210,1
49.998,2,928,6024,49239,2194,6212,1
50.053,2,929,5824,49322,2192,6208,1
50.108,2,930,5632,49405,2190,6198,1
50.164,2,931,5809,49494,2199,6184,1
50.219,2,932,5990,49571,2205,6174,1
50.273,2,933,6177,49640,2205,6170,1
50.328,2,934,6370,49717,2203,6172,1
50.383,2,935,6569,49788,2204,6180,1
50.438,2,936,6774,49858,2206,6195,1
50.493,2,937,6985,49926,2206,6216,1
50.548,2,938,7204,49990,2204,6242,1
50.603,2,939,6964,50056,2203,6274,1
50.658,2,940,6732,50111,2206,6297,1
50.713,2,941,6510,50171,2204,6313,1
50.768,2,942,6294,50229,2205,6322,1
50.823,2,943,6086,50285,2205,6323,1
50.834,2,944,5884,48971,2208,6356,1
50.889,2,945,5688,49062,2208,6344,1
50.944,2,946,5498,49161,2208,6326,1
50.999,2,947,5314,49250,2207,6303,1
51.054,2,948,5138,49335,2208,6273,1
51.109,2,949,4968,49419,2210,6239,1
51.164,2,950,4802,49499,2209,6202,1
51.219,2,951,4953,49585,2219,6161,1
51.274,2,952,5108,49656,2217,6126,1
51.329,2,953,5267,49731,2219,6096,1
51.384,2,954,5432,49800,2218,6072,1
51.438,2,955,5601,49867,2215,6053,1
51.493,2,956,5776,49935,2215,6042,1
51.549,2,957,5957,50004,2215,6037,1
51.603,2,958,6144,50065,2213,6037,1
51.658,2,959,6337,50128,2213,6043,1
51.713,2,960,6536,50190,2214,6054,1
51.768,2,961,6741,50246,2213,6072,1
51.823,2,962,6952,50304,2212,6094,1
51.835,2,963,7169,49015,2220,6124,1
51.890,2,964,6931,49103,2219,6160,1
51.945,2,965,6701,49194,2221,6186,1
52.000,2,966,6479,49285,2220,6204,1
52.055,2,967,6265,49372,2217,6214,1
52.110,2,968,6057,49451,2215,6218,1
52.165,2,969,5855,49538,2214,6215,1
52.220,2,970,5661,49615,2212,6207,1
52.275,2,971,5838,49700,2220,6192,1
52.330,2,972,6021,49770,2225,6184,1
52.386,2,973,6210,49844,2227,6182,1
52.440,2,974,6405,49911,2226,6186,1
52.495,2,975,6606,49981,2225,6195,1
52.550,2,976,6813,50046,2224,6211,1
52.605,2,977,7026,50112,2226,6232,1
52.660,2,978,7245,50172,2230,6259,1
52.715,2,979,7005,50229,2228,6293,1
52.770,2,980,6773,50283,2228,6318,1
52.825,2,981,6547,50334,2226,6334,1
52.832,2,982,6125,48940,2226,6315,0
52.888,2,983,5921,49090,2231,6312,1
52.943,2,984,5725,49179,2229,6303,1
52.998,2,985,5535,49269,2228,6288,1
53.053,2,986,5351,49357,2229,6267,1
53.108,2,987,5173,49445,2227,6241,1
53.163,2,988,5001,49524,2230,6210,1
53.219,2,989,5158,49617,2258,6174,1
53.274,2,990,5319,49667,2264,6146,1
53.329,2,991,5486,49735,2273,6123,1
53.384,2,992,5657,49804,2274,6105,1
53.439,2,993,5834,49876,2272,6093,1
53.494,2,994,6017,49947,2269,6086,1
53.549,2,995,6206,50009,2270,6087,1
53.604,2,996,6399,50074,2267,6093,1
53.659,2,997,6598,50137,2263,6105,1
53.714,2,998,6805,50197,2264,6123,1
53.769,2,999,7018,50250,2261,6147,1
53.824,2,1000,7237,50304,2262,6176,1
53.832,2,1001,6997,48961,2262,6209,0
53.889,2,1002,6765,49112,2264,6235,1
53.944,2,1003,6539,49200,2265,6253,1
53.998,2,1004,6323,49287,2264,6265,1
54.054,2,1005,6113,49376,2265,6268,1
54.108,2,1006,5909,49459,2261,6265,1
54.163,2,1007,5713,49540,2258,6255,1
54.218,2,1008,5523,49616,2257,6241,1
54.273,2,1009,5339,49694,2257,6223,1
54.329,2,1010,5506,49776,2261,6197,1
54.384,2,1011,5679,49842,2266,6178,1
54.439,2,1012,5856,49906,2264,6165,1
54.494,2,1013,6039,49972,2266,6158,1
54.548,2,1014,6228,50033,2264,6156,1
54.603,2,1015,6423,50091,2267,6160,1
54.658,2,1016,6624,50150,2270,6169,1
54.714,2,1017,6831,50208,2272,6186,1
54.768,2,1018,7044,50260,2271,6209,1
54.823,2,1019,7265,50315,2268,6238,1
54.832,2,1020,7023,48978,2204,6272,1
54.889,2,1021,6789,49128,2207,6297,1
54.943,2,1022,6565,49216,2206,6316,1
54.998,2,1023,6347,49307,2206,6327,1
55.053,2,1024,6137,49397,2206,6330,1
55.108,2,1025,5933,49478,2205,6327,1
55.163,2,1026,5735,49558,2207,6317,1
55.218,2,1027,5545,49637,2210,6301,1
55.273,2,1028,5361,49711,2212,6279,1
55.328,2,1029,5183,49788,2212,6252,1
55.384,2,1030,5009,49714,2222,6221,1
55.438,2,1031,5166,49781,2222,6185,1
55.493,2,1032,5327,49855,2220,6156,1
55.548,2,1033,5494,49928,2217,6133,1
55.604,2,1034,5665,49995,2219,6116,1
55.658,2,1035,5842,50055,2217,6105,1
55.713,2,1036,6025,50117,2215,6098,1
55.768,2,1037,6214,50181,2213,6098,1
55.823,2,1038,6409,50240,2215,6104,1
55.835,2,1039,6197,48942,2223,6131,1
55.890,2,1040,5991,49033,2225,6136,1
55.945,2,1041,6178,49125,2224,6134,1
56.000,2,1042,6371,49220,2225,6137,1
56.055,2,1043,6570,49305,2223,6147,1
56.110,2,1044,6775,49389,2226,6163,1
56.165,2,1045,6549,49469,2226,6184,1
56.220,2,1046,6331,49547,2228,6198,1
56.275,2,1047,6119,49622,2227,6204,1
56.330,2,1048,6310,49701,2227,6203,1
56.385,2,1049,6507,49776,2223,6207,1
56.440,2,1050,6710,49856,2234,6220,1
56.495,2,1051,6919,49920,2232,6238,1
56.550,2,1052,6689,49982,2233,6261,1
56.605,2,1053,6467,50047,2231,6276,1
56.660,2,1054,6253,50109,2232,6283,1
56.715,2,1055,6045,50170,2234,6284,1
56.770,2,1056,5845,50225,2234,6279,1
56.824,2,1057,6028,50279,2232,6269,1
56.832,2,1058,5828,48909,2167,6264,1
56.889,2,1059,5636,49073,2176,6253,1
56.944,2,1060,5450,49159,2177,6237,1
56.999,2,1061,5270,49252,2200,6215,1
57.054,2,1062,5096,49318,2203,6188,1
57.109,2,1063,5255,49400,2203,6156,1
57.164,2,1064,5420,49479,2205,6129,1
57.218,2,1065,5589,49556,2206,6108,1
57.273,2,1066,5764,49634,2205,6095,1
57.328,2,1067,5945,49713,2206,6088,1
57.383,2,1068,6130,49780,2206,6086,1
57.438,2,1069,6321,49852,2204,6091,1
57.494,2,1070,6518,49927,2215,6101,1
57.549,2,1071,6721,49991,2216,6116,1
57.603,2,1072,6932,50053,2214,6138,1
57.659,2,1073,7149,50120,2218,6166,1
57.713,2,1074,7372,50172,2217,6200,1
57.768,2,1075,7603,50228,2215,6239,1
57.823,2,1076,7840,50284,2218,6285,1
57.832,2,1077,7336,48949,2218,6325,0
57.888,2,1078,7092,49092,2217,6358,1
57.943,2,1079,6856,49183,2215,6382,1
57.998,2,1080,6630,49274,2219,6399,1
58.053,2,1081,6410,49361,2218,6409,1
58.108,2,1082,6198,49447,2217,6412,1
58.163,2,1083,5992,49528,2216,6407,1
58.218,2,1084,5792,49607,2217,6397,1
58.273,2,1085,5600,49681,2219,6380,1
58.328,2,1086,5414,49754,2221,6359,1
58.383,2,1087,5234,49825,2223,6333,1
58.438,2,1088,5060,49894,2224,6301,1
58.493,2,1089,4892,49960,2224,6264,1
58.548,2,1090,5045,50034,2234,6224,1
58.603,2,1091,5202,50091,2237,6189,1
58.658,2,1092,5365,50148,2236,6160,1
58.713,2,1093,5532,50207,2233,6137,1
58.767,2,1094,5705,50264,2231,6121,1
58.822,2,1095,5884,50319,2229,6111,1
58.835,2,1096,5688,49012,2262,6162,1
58.889,2,1097,5498,49076,2258,6149,1
58.944,2,1098,5669,49167,2257,6131,1
58.999,2,1099,5846,49256,2254,6120,1
59.054,2,1100,6029,49341,2259,6116,1
59.109,2,1101,6218,49418,2257,6115,1
59.164,2,1102,6413,49502,2255,6122,1
59.219,2,1103,6614,49584,2254,6134,1
59.274,2,1104,6821,49661,2252,6152,1
59.329,2,1105,7034,49737,2249,6176,1
59.384,2,1106,7253,49811,2249,6205,1
59.439,2,1107,7013,49883,2245,6240,1
59.493,2,1108,6779,49951,2243,6267,1
59.548,2,1109,6553,50016,2244,6284,1
59.604,2,1110,6335,50085,2255,6294,1
59.659,2,1111,6123,50138,2258,6298,1
59.714,2,1112,5919,50194,2257,6294,1
59.769,2,1113,5723,50251,2257,6283,1
59.823,2,1114,5902,50309,2255,6269,1
59.835,2,1115,5706,49011,2262,6288,1
59.890,2,1116,5518,49099,2264,6271,1
59.946,2,1117,5336,49198,2280,6250,1
60.001,2,1118,5160,49274,2280,6225,1
60.056,2,1119,4988,49357,2286,6195,1
60.111,2,1120,5143,49434,2287,6160,1
60.166,2,1121,5304,49512,2285,6130,1
60.221,2,1122,5469,49587,2281,6106,1
60.276,2,1123,5640,49667,2280,6088,1
60.331,2,1124,5817,49738,2279,6076,1
60.386,2,1125,5998,49810,2278,6071,1
60.441,2,1126,6185,49879,2276,6072,1
60.495,2,1127,6378,49943,2276,6079,1
60.550,2,1128,6577,50007,2278,6091,1
60.605,2,1129,6782,50068,2276,6109,1
60.661,2,1130,6993,50136,2283,6133,1
60.716,2,1131,7212,50189,2280,6163,1
60.771,2,1132,7437,50246,2278,6198,1
60.825,2,1133,7670,50302,2273,6239,1
60.832,2,1134,7176,48914,2273,6228,0
60.889,2,1135,6938,49064,2274,6260,1
60.944,2,1136,6708,49157,2271,6285,1
60.999,2,1137,6484,49248,2272,6300,1
61.054,2,1138,6270,49332,2272,6308,1
61.108,2,1139,6060,49413,2269,6310,1
61.163,2,1140,5858,49498,2266,6304,1
61.218,2,1141,5664,49469,2264,6292,1
61.273,2,1142,5476,49547,2264,6274,1
61.328,2,1143,5294,49627,2266,6251,1
61.383,2,1144,5118,49701,2263,6223,1
61.438,2,1145,5277,49775,2260,6191,1
61.493,2,1146,5442,49845,2259,6165,1
61.548,2,1147,5613,49911,2255,6145,1
61.603,2,1148,5788,49977,2252,6132,1
61.658,2,1149,5969,50038,2249,6123,1
61.713,2,1150,6156,50107,2256,6121,1
61.768,2,1151,6349,50166,2256,6125,1
61.823,2,1152,6548,50223,2254,6134,1
61.835,2,1153,6330,48895,2277,6169,1
61.890,2,1154,6120,48989,2278,6176,1
61.945,2,1155,5916,49081,2278,6176,1
62.000,2,1156,5720,49172,2277,6171,1
62.054,2,1157,5530,49258,2275,6159,1
62.109,2,1158,5703,49347,2274,6141,1
62.165,2,1159,5882,49438,2276,6130,1
62.220,2,1160,6065,49518,2274,6124,1
62.275,2,1161,6254,49595,2271,6123,1
62.329,2,1162,6449,49674,2267,6129,1
62.384,2,1163,6650,49749,2263,6142,1
62.439,2,1164,6857,49823,2261,6160,1
62.494,2,1165,7072,49887,2259,6183,1
62.549,2,1166,7293,49956,2261,6213,1
62.604,2,1167,7520,50017,2261,6249,1
62.659,2,1168,7270,50082,2263,6292,1
62.715,2,1169,7028,50148,2272,6324,1
62.769,2,1170,6794,50197,2276,6349,1
62.824,2,1171,6570,50250,2278,6366,1
62.832,2,1172,6352,48886,2278,6373,0
62.888,2,1173,6142,49033,2278,6374,1
62.943,2,1174,5938,49126,2278,6369,1
62.998,2,1175,5740,49215,2279,6357,1
63.053,2,1176,5550,49305,2278,6340,1
63.108,2,1177,5366,49388,2274,6318,1
63.163,2,1178,5188,49469,2270,6292,1
63.218,2,1179,5016,49550,2268,6260,1
63.273,2,1180,4850,49625,2266,6223,1
63.328,2,1181,5001,49699,2262,6182,1
63.383,2,1182,5158,49777,2261,6147,1
63.438,2,1183,5319,49851,2259,6118,1
63.493,2,1184,5486,49926,2256,6096,1
63.548,2,1185,5657,49994,2257,6080,1
63.603,2,1186,5834,50056,2258,6069,1
63.658,2,1187,6017,50117,2256,6064,1
63.713,2,1188,6206,50177,2254,6065,1
63.768,2,1189,6399,50242,2261,6073,1
63.823,2,1190,6598,50295,2263,6086,1
63.835,2,1191,6805,49005,2270,6115,1
63.890,2,1192,6579,49095,2270,6139,1
63.945,2,1193,6359,49187,2271,6156,1
64.000,2,1194,6149,49274,2268,6165,1
64.055,2,1195,6342,49357,2266,6167,1
64.110,2,1196,6541,49441,2266,6176,1
64.165,2,1197,6746,49518,2268,6189,1
64.220,2,1198,6522,49593,2266,6208,1
64.275,2,1199,6304,49669,2266,6220,1
64.330,2,1200,6094,49743,2265,6226,1
64.385,2,1201,6285,49813,2267,6224,1
64.440,2,1202,6482,49884,2263,6228,1
64.495,2,1203,6685,49954,2263,6239,1
64.550,2,1204,6463,50020,2259,6256,1
64.605,2,1205,6247,50081,2256,6265,1
64.660,2,1206,6442,50140,2256,6266,1
64.715,2,1207,6643,50202,2254,6274,1
64.770,2,1208,6421,50256,2257,6289,1
64.825,2,1209,6209,50317,2265,6295,1
64.832,2,1210,5809,48922,2265,6276,0
64.889,2,1211,5615,49078,2270,6263,1
64.943,2,1212,5429,49167,2268,6246,1
64.999,2,1213,5249,49260,2269,6224,1
65.054,2,1214,5075,49348,2271,6196,1
65.109,2,1215,5234,49431,2272,6163,1
65.163,2,1216,5397,49511,2269,6137,1
65.218,2,1217,5566,49588,2268,6115,1
65.273,2,1218,5739,49663,2268,6100,1
65.329,2,1219,5918,49757,2266,6091,1
65.384,2,1220,6103,49825,2269,6088,1
65.439,2,1221,6294,49888,2264,6092,1
65.494,2,1222,6491,49955,2260,6101,1
65.549,2,1223,6694,50018,2262,6115,1
65.604,2,1224,6903,50078,2261,6136,1
65.659,2,1225,7118,50141,2263,6162,1
65.714,2,1226,7341,50200,2261,6195,1
65.769,2,1227,7570,50256,2263,6234,1
65.824,2,1228,7807,50312,2264,6279,1
65.832,2,1229,7305,48970,2264,6313,0
65.889,2,1230,7063,49122,2274,6347,1
65.944,2,1231,6829,49205,2276,6372,1
65.998,2,1232,6601,49289,2276,6389,1
66.053,2,1233,6383,49376,2273,6398,1
66.108,2,1234,6171,49460,2270,6399,1
66.163,2,1235,5967,49541,2270,6394,1
66.218,2,1236,5769,49618,2271,6382,1
66.273,2,1237,5579,49692,2267,6365,1
66.328,2,1238,5395,49765,2264,6343,1
66.383,2,1239,5217,49837,2261,6316,1
66.438,2,1240,5043,49908,2262,6284,1
66.493,2,1241,4875,49974,2260,6249,1
66.548,2,1242,5028,50036,2258,6207,1
66.603,2,1243,5185,50098,2258,6172,1
66.658,2,1244,5348,50160,2258,6144,1
66.713,2,1245,5515,50219,2255,6121,1
66.768,2,1246,5688,50270,2253,6105,1
66.823,2,1247,5865,50322,2251,6093,1
66.834,2,1248,5669,49009,2261,6141,1
66.889,2,1249,5846,49100,2259,6128,1
